Time,Names,Frame_idx,Bboxes,Emotion
0.04,"[]",1,"[]","[]"
0.24,"[]",6,"[]","[]"
0.44,"[]",11,"[]","[]"
0.64,"[]",16,"[]","[]"
1.04,"[]",26,"[]","[]"
1.24,"[]",31,"[]","[]"
1.44,"[]",36,"[]","[]"
1.64,"[]",41,"[]","[]"
2.04,"[]",51,"[]","[]"
2.24,"[]",56,"[]","[]"
2.44,"[]",61,"[]","[]"
2.64,"[]",66,"[]","[]"
3.04,"[]",76,"[]","[]"
3.24,"[]",81,"[]","[]"
3.44,"[]",86,"[]","[]"
3.64,"[]",91,"[]","[]"
4.04,"[]",101,"[]","[]"
4.24,"[]",106,"[]","[]"
4.44,"[]",111,"[]","[]"
4.64,"[]",116,"[]","[]"
5.04,"[]",126,"[]","[]"
5.24,"[]",131,"[]","[]"
5.44,"[]",136,"[]","[]"
5.64,"[]",141,"[]","[]"
6.04,"[]",151,"[]","[]"
6.24,"[]",156,"[]","[]"
6.44,"[]",161,"[]","[]"
6.64,"[]",166,"[]","[]"
7.04,"[]",176,"[]","[]"
7.24,"[]",181,"[]","[]"
7.44,"[]",186,"[]","[]"
7.64,"[]",191,"[]","[]"
8.04,"[]",201,"[]","[]"
8.24,"[]",206,"[]","[]"
8.44,"[]",211,"[]","[]"
8.64,"[]",216,"[]","[]"
9.04,"[]",226,"[]","[]"
9.24,"[]",231,"[]","[]"
9.44,"[]",236,"[]","[]"
9.64,"[]",241,"[]","[]"
10.04,"[]",251,"[]","[]"
10.24,"[]",256,"[]","[]"
10.44,"[]",261,"[]","[]"
10.64,"[]",266,"[]","[]"
11.04,"[]",276,"[]","[]"
11.24,"[]",281,"[]","[]"
11.44,"[]",286,"[]","[]"
11.64,"[]",291,"[]","[]"
12.04,"[]",301,"[]","[]"
12.24,"[]",306,"[]","[]"
12.44,"[]",311,"[]","[]"
12.64,"[]",316,"[]","[]"
13.04,"['Unknown']",326,"[[0.5064579697905994, 0.5460999170939128, 0.5388279720547607, 0.6126826604207357]]","[['disease', 'care', 'danger', 'death', 'glow', 'bothered']]"
13.24,"[]",331,"[]","[]"
13.44,"[]",336,"[]","[]"
13.64,"[]",341,"[]","[]"
14.04,"[]",351,"[]","[]"
14.24,"[]",356,"[]","[]"
14.44,"[]",361,"[]","[]"
14.64,"[]",366,"[]","[]"
15.04,"[]",376,"[]","[]"
15.24,"[]",381,"[]","[]"
15.44,"[]",386,"[]","[]"
15.64,"[]",391,"[]","[]"
16.04,"[]",401,"[]","[]"
16.24,"[]",406,"[]","[]"
16.44,"[]",411,"[]","[]"
16.64,"['Miu Le']",416,"[[0.32934827603556793, 0.1885071277618408, 0.4542875267582699, 0.47745914459228517]]","[['addiction', 'glow', 'fantasy', 'erotic', 'disease', 'love']]"
17.04,"['Miu Le']",426,"[[0.33202703328545813, 0.16927669843037924, 0.46498747564311327, 0.4681971232096354]]","[['serious', 'danger', 'disease', 'addiction', 'criminal', 'bothered']]"
17.24,"['Miu Le']",431,"[[0.33490522683923085, 0.17823572158813478, 0.4638642215058731, 0.47033780415852866]]","[['serious', 'bothered', 'disease', 'pain', 'problem', 'touching']]"
17.44,"['Miu Le']",436,"[[0.32561819893973215, 0.16969849268595377, 0.4593375427103154, 0.4634142557779948]]","[['pain', 'bothered', 'meditation', 'mystical', 'glow', 'fantasy']]"
17.64,"['Miu Le']",441,"[[0.31104873550021955, 0.18227434158325195, 0.440002369936512, 0.46293675104777016]]","[['pain', 'bothered', 'disease', 'serious', 'touching', 'care']]"
18.04,"['Miu Le']",451,"[[0.28625261364831855, 0.19976080258687337, 0.41640220481282936, 0.4985441525777181]]","[['serious', 'sad', 'bothered', 'unhappy', 'depression', 'sadness']]"
18.24,"['Miu Le']",456,"[[0.2864106868413349, 0.2064679781595866, 0.41714012985765514, 0.5129629453023274]]","[['bothered', 'pain', 'disease', 'sad', 'sorrowful', 'sadness']]"
18.44,"['Unknown']",461,"[[0.29578358563103774, 0.1845569610595703, 0.42254710141613, 0.48400484720865883]]","[['pain', 'bothered', 'disease', 'sick', 'addiction', 'problem']]"
18.64,"['Miu Le']",466,"[[0.29602018619867904, 0.1943852742513021, 0.4242095232568245, 0.5017657915751139]]","[['disease', 'pain', 'bothered', 'sick', 'problem', 'care']]"
19.04,"['Miu Le']",476,"[[0.2939740433346751, 0.19404025077819825, 0.42946569366812426, 0.5074575424194336]]","[['disease', 'bothered', 'pain', 'addiction', 'problem', 'sick']]"
19.24,"['Miu Le']",481,"[[0.2921938929680639, 0.19291531244913737, 0.42769256520327137, 0.5084977149963379]]","[['bothered', 'disease', 'pain', 'addiction', 'problem', 'unhappy']]"
19.44,"['Miu Le']",486,"[[0.29076996564306756, 0.2011184533437093, 0.42528857336111314, 0.5109654108683268]]","[['disease', 'bothered', 'pain', 'addiction', 'sick', 'problem']]"
19.64,"['Miu Le']",491,"[[0.2889091438096915, 0.1956884543100993, 0.4239612016521516, 0.5211365381876628]]","[['disease', 'bothered', 'pain', 'sick', 'problem', 'addiction']]"
20.04,"['Unknown']",501,"[[0.2882474948427437, 0.19924414952596028, 0.4266261295077393, 0.5294975598653158]]","[['disease', 'bothered', 'pain', 'addiction', 'problem', 'sick']]"
20.24,"['Unknown']",506,"[[0.2926508168705174, 0.19778895378112793, 0.4295105766635868, 0.5196298281351726]]","[['bothered', 'disease', 'problem', 'pain', 'mystery', 'serious']]"
20.44,"['Miu Le']",511,"[[0.2905603627689549, 0.2035724957784017, 0.4299845997008563, 0.5115727106730144]]","[['addiction', 'bothered', 'mystery', 'disease', 'serious', 'problem']]"
20.64,"['Miu Le']",516,"[[0.2914787489022248, 0.19747451146443684, 0.4273002320765332, 0.5122798601786296]]","[['bothered', 'disease', 'pain', 'problem', 'care', 'addiction']]"
21.04,"['Unknown']",526,"[[0.2891632901980112, 0.20298007329305012, 0.4281458620165215, 0.5289242426554362]]","[['bothered', 'disease', 'pain', 'bad', 'immoral', 'care']]"
21.24,"['Unknown']",531,"[[0.2949162646255672, 0.2000240961710612, 0.4302554700078674, 0.5265124003092448]]","[['bothered', 'pain', 'serious', 'disease', 'frowning', 'glow']]"
21.44,"['Unknown']",536,"[[0.29425475859809536, 0.19401836395263672, 0.43066952993495683, 0.530596923828125]]","[['bothered', 'pain', 'disease', 'bad', 'immoral', 'frowning']]"
21.64,"['Unknown']",541,"[[0.2931422963912928, 0.19794944127400715, 0.43048560256421986, 0.5347600301106771]]","[['bothered', 'disease', 'pain', 'frowning', 'serious', 'care']]"
22.04,"['Unknown']",551,"[[0.2941029926094573, 0.20745496749877929, 0.43202316677263247, 0.5285437266031902]]","[['mystery', 'glow', 'serious', 'bothered', 'fantasy', 'pain']]"
22.24,"['Unknown']",556,"[[0.29920852268049253, 0.2097861925760905, 0.43472861796966483, 0.5328227361043294]]","[['addiction', 'bothered', 'disease', 'pain', 'problem', 'bad']]"
22.44,"['Unknown']",561,"[[0.3025176072846531, 0.21124347050984701, 0.4358006640396297, 0.5123611132303874]]","[['addiction', 'happy', 'care', 'disease', 'bad', 'immoral']]"
22.64,"['Unknown']",566,"[[0.3064237858149151, 0.21423829396565755, 0.4411554269544972, 0.5230710983276368]]","[['evil', 'bad', 'mystery', 'addiction', 'bothered', 'disease']]"
23.04,"['Miu Le']",576,"[[0.30909228715740267, 0.22488295237223307, 0.4392177036830357, 0.5103386561075847]]","[['happy', 'touching', 'smile', 'cheerful', 'glow', 'smiling']]"
23.24,"['Miu Le']",581,"[[0.31757860384724457, 0.23200124104817707, 0.4428498315029457, 0.5062219619750976]]","[['disease', 'bothered', 'pain', 'touching', 'addiction', 'serious']]"
23.44,"['Miu Le']",586,"[[0.3259092951825966, 0.23750168482462566, 0.4460816930551998, 0.5061216354370117]]","[['faith', 'pain', 'bothered', 'disease', 'death', 'meditation']]"
23.64,"['Unknown']",591,"[[0.3230631200714469, 0.23656471570332846, 0.4455690048896736, 0.5204856872558594]]","[['faith', 'hope', 'pray', 'peace', 'death', 'praying']]"
24.04,"[]",601,"[]","[]"
24.24,"[]",606,"[]","[]"
24.44,"[]",611,"[]","[]"
24.64,"[]",616,"[]","[]"
25.04,"[]",626,"[]","[]"
25.24,"['Unknown', 'Unknown']",631,"[[0.7641075545228337, 0.20809876124064128, 0.9094955837419496, 0.6159558614095052], [0.1207945240744383, 0.42100954055786133, 0.21982887142994365, 0.6618201573689778]]","[['glow', 'fantasy', 'hope', 'mystical', 'faith', 'mystery'], ['glow', 'mystery', 'halloween', 'death', 'danger', 'fantasy']]"
25.44,"['Unknown']",636,"[[0.7556926361012515, 0.2484502633412679, 0.8873764145290545, 0.5905787150065104]]","[['glow', 'fantasy', 'mystical', 'vibrant', 'mystery', 'magical']]"
25.64,"[]",641,"[]","[]"
26.04,"[]",651,"[]","[]"
26.24,"[]",656,"[]","[]"
26.44,"[]",661,"[]","[]"
26.64,"[]",666,"[]","[]"
27.04,"[]",676,"[]","[]"
27.24,"[]",681,"[]","[]"
27.44,"[]",686,"[]","[]"
27.64,"[]",691,"[]","[]"
